date,state,county,categoryid,categoryname,demo,visits,avgDuration,p50Duration
2020-03-09,Illinois,,Group,Shops & Services,Above65,199637.0,43.0,
2020-03-09,Illinois,,Group,Shops & Services,All,2701470.0,52.0,18.0
2020-03-09,Illinois,,Group,Shops & Services,Below65,2501833.0,53.0,
2020-03-09,Illinois,,Group,Spiritual Center,Above65,26962.0,62.0,
2020-03-09,Illinois,,Group,Spiritual Center,All,394828.0,76.0,21.0
2020-03-09,Illinois,,Group,Spiritual Center,Below65,367865.0,77.0,
2020-03-09,Illinois,,Group,Sports,Above65,17917.0,97.0,
2020-03-09,Illinois,,Group,Sports,All,244183.0,93.0,31.0
2020-03-09,Illinois,,Group,Sports,Below65,226266.0,93.0,
2020-03-09,Illinois,,Group,Travel & Transport,Above65,21569.0,42.0,
2020-03-09,Illinois,,Group,Travel & Transport,All,523131.0,52.0,11.0
2020-03-09,Illinois,,Group,Travel & Transport,Below65,501561.0,53.0,
2020-03-10,Illinois,,Group,Airport,Above65,33724.0,113.0,
2020-03-10,Illinois,,Group,Airport,All,650934.0,97.0,37.0
2020-03-10,Illinois,,Group,Airport,Below65,617210.0,96.0,
2020-03-10,Illinois,,Group,Alcohol,Above65,8849.0,37.0,
2020-03-10,Illinois,,Group,Alcohol,All,111349.0,42.0,10.0
2020-03-10,Illinois,,Group,Alcohol,Below65,102500.0,42.0,
2020-03-10,Illinois,,Group,Arts & Entertainment,Above65,31243.0,82.0,
2020-03-10,Illinois,,Group,Arts & Entertainment,All,488259.0,85.0,29.0
2020-03-10,Illinois,,Group,Arts & Entertainment,Below65,457016.0,86.0,
2020-03-10,Illinois,,Group,Banks,Above65,27135.0,30.0,
2020-03-10,Illinois,,Group,Banks,All,307024.0,43.0,10.0
2020-03-10,Illinois,,Group,Banks,Below65,279890.0,45.0,
2020-03-10,Illinois,,Group,Beach,Above65,1173.0,54.0,
2020-03-10,Illinois,,Group,Beach,All,17826.0,83.0,23.0
2020-03-10,Illinois,,Group,Beach,Below65,16653.0,85.0,
2020-03-10,Illinois,,Group,Big Box Stores,Above65,50750.0,36.0,
2020-03-10,Illinois,,Group,Big Box Stores,All,747185.0,37.0,20.0
2020-03-10,Illinois,,Group,Big Box Stores,Below65,696434.0,38.0,
2020-03-10,Illinois,,Group,Bus,Above65,3638.0,36.0,
2020-03-10,Illinois,,Group,Bus,All,84376.0,52.0,11.0
2020-03-10,Illinois,,Group,Bus,Below65,80738.0,53.0,
2020-03-10,Illinois,,Group,Colleges & Universities,Above65,17013.0,85.0,
2020-03-10,Illinois,,Group,Colleges & Universities,All,647228.0,112.0,57.0
2020-03-10,Illinois,,Group,Colleges & Universities,Below65,630215.0,113.0,
2020-03-10,Illinois,,Group,Convenience Store,Above65,22557.0,32.0,
2020-03-10,Illinois,,Group,Convenience Store,All,364818.0,40.0,7.0
2020-03-10,Illinois,,Group,Convenience Store,Below65,342261.0,40.0,
2020-03-10,Illinois,,Group,Discount Stores,Above65,16094.0,28.0,
2020-03-10,Illinois,,Group,Discount Stores,All,249615.0,35.0,12.0
2020-03-10,Illinois,,Group,Discount Stores,Below65,233521.0,35.0,
2020-03-10,Illinois,,Group,Drug Store,Above65,45788.0,17.0,
2020-03-10,Illinois,,Group,Drug Store,All,517494.0,24.0,9.0
2020-03-10,Illinois,,Group,Drug Store,Below65,471706.0,25.0,
2020-03-10,Illinois,,Group,Events,Above65,317.0,37.0,
2020-03-10,Illinois,,Group,Events,All,6971.0,61.0,18.0
2020-03-10,Illinois,,Group,Events,Below65,6654.0,62.0,
2020-03-10,Illinois,,Group,Fast Food Restaurants,Above65,60874.0,30.0,
2020-03-10,Illinois,,Group,Fast Food Restaurants,All,938369.0,26.0,8.0
2020-03-10,Illinois,,Group,Fast Food Restaurants,Below65,877494.0,26.0,
2020-03-10,Illinois,,Group,Fitness Center,Above65,32793.0,70.0,
2020-03-10,Illinois,,Group,Fitness Center,All,544612.0,75.0,54.0
2020-03-10,Illinois,,Group,Fitness Center,Below65,511819.0,76.0,
2020-03-10,Illinois,,Group,Food,Above65,269400.0,50.0,
2020-03-10,Illinois,,Group,Food,All,3783889.0,52.0,17.0
2020-03-10,Illinois,,Group,Food,Below65,3514489.0,53.0,
2020-03-10,Illinois,,Group,Gas Stations,Above65,59951.0,25.0,
2020-03-10,Illinois,,Group,Gas Stations,All,1002957.0,33.0,6.0
2020-03-10,Illinois,,Group,Gas Stations,Below65,943006.0,33.0,
2020-03-10,Illinois,,Group,Government,Above65,25002.0,64.0,
2020-03-10,Illinois,,Group,Government,All,398213.0,86.0,28.0
2020-03-10,Illinois,,Group,Government,Below65,373210.0,87.0,
2020-03-10,Illinois,,Group,Grocery,Above65,135253.0,27.0,
2020-03-10,Illinois,,Group,Grocery,All,1437763.0,31.0,16.0
2020-03-10,Illinois,,Group,Grocery,Below65,1302510.0,32.0,
2020-03-10,Illinois,,Group,Hardware Stores,Above65,36293.0,33.0,
2020-03-10,Illinois,,Group,Hardware Stores,All,386137.0,39.0,16.0
2020-03-10,Illinois,,Group,Hardware Stores,Below65,349844.0,39.0,
2020-03-10,Illinois,,Group,Hotel,Above65,14280.0,125.0,
2020-03-10,Illinois,,Group,Hotel,All,278045.0,180.0,33.0
2020-03-10,Illinois,,Group,Hotel,Below65,263765.0,183.0,
2020-03-10,Illinois,,Group,Light Rail Stations,Above65,833.0,118.0,
2020-03-10,Illinois,,Group,Light Rail Stations,All,21534.0,71.0,14.0
2020-03-10,Illinois,,Group,Light Rail Stations,Below65,20701.0,70.0,
2020-03-10,Illinois,,Group,Medical,Above65,108792.0,70.0,
2020-03-10,Illinois,,Group,Medical,All,1157792.0,85.0,42.0
2020-03-10,Illinois,,Group,Medical,Below65,1049000.0,87.0,
2020-03-10,Illinois,,Group,Metro Stations,Above65,987.0,46.0,
2020-03-10,Illinois,,Group,Metro Stations,All,46010.0,32.0,7.0
2020-03-10,Illinois,,Group,Metro Stations,Below65,45024.0,32.0,
2020-03-10,Illinois,,Group,Nightlife Spots,Above65,56914.0,66.0,
2020-03-10,Illinois,,Group,Nightlife Spots,All,953623.0,80.0,34.0
2020-03-10,Illinois,,Group,Nightlife Spots,Below65,896709.0,81.0,
2020-03-10,Illinois,,Group,Office,Above65,28729.0,86.0,
2020-03-10,Illinois,,Group,Office,All,624480.0,127.0,44.0
2020-03-10,Illinois,,Group,Office,Below65,595752.0,129.0,
2020-03-10,Illinois,,Group,Outdoors & Recreation,Above65,72293.0,65.0,
2020-03-10,Illinois,,Group,Outdoors & Recreation,All,1120287.0,79.0,21.0
2020-03-10,Illinois,,Group,Outdoors & Recreation,Below65,1047994.0,80.0,
2020-03-10,Illinois,,Group,Professional & Other Places,Above65,81444.0,62.0,
2020-03-10,Illinois,,Group,Professional & Other Places,All,1412655.0,93.0,27.0
2020-03-10,Illinois,,Group,Professional & Other Places,Below65,1331210.0,95.0,
2020-03-10,Illinois,,Group,Residences,Above65,20250.0,74.0,
2020-03-10,Illinois,,Group,Residences,All,306152.0,95.0,21.0
2020-03-10,Illinois,,Group,Residences,Below65,285902.0,97.0,
2020-03-10,Illinois,,Group,School,Above65,47456.0,68.0,
2020-03-10,Illinois,,Group,School,All,1219710.0,113.0,25.0
2020-03-10,Illinois,,Group,School,Below65,1172254.0,115.0,
2020-03-10,Illinois,,Group,Shops & Services,Above65,235817.0,40.0,
2020-03-10,Illinois,,Group,Shops & Services,All,3102570.0,48.0,18.0
2020-03-10,Illinois,,Group,Shops & Services,Below65,2866753.0,49.0,
2020-03-10,Illinois,,Group,Spiritual Center,Above65,35954.0,71.0,
2020-03-10,Illinois,,Group,Spiritual Center,All,447854.0,75.0,21.0
2020-03-10,Illinois,,Group,Spiritual Center,Below65,411900.0,75.0,
2020-03-10,Illinois,,Group,Sports,Above65,21102.0,81.0,
2020-03-10,Illinois,,Group,Sports,All,273745.0,91.0,34.0
2020-03-10,Illinois,,Group,Sports,Below65,252643.0,92.0,
2020-03-10,Illinois,,Group,Travel & Transport,Above65,23380.0,52.0,
2020-03-10,Illinois,,Group,Travel & Transport,All,540906.0,58.0,11.0
2020-03-10,Illinois,,Group,Travel & Transport,Below65,517526.0,59.0,
2020-03-11,Illinois,,Group,Airport,Above65,30145.0,101.0,
2020-03-11,Illinois,,Group,Airport,All,641566.0,98.0,38.0
2020-03-11,Illinois,,Group,Airport,Below65,611421.0,97.0,
2020-03-11,Illinois,,Group,Alcohol,Above65,9489.0,37.0,
2020-03-11,Illinois,,Group,Alcohol,All,121822.0,49.0,11.0
2020-03-11,Illinois,,Group,Alcohol,Below65,112333.0,50.0,
2020-03-11,Illinois,,Group,Arts & Entertainment,Above65,29664.0,86.0,
2020-03-11,Illinois,,Group,Arts & Entertainment,All,517284.0,88.0,32.0
2020-03-11,Illinois,,Group,Arts & Entertainment,Below65,487620.0,88.0,
2020-03-11,Illinois,,Group,Banks,Above65,24505.0,33.0,
2020-03-11,Illinois,,Group,Banks,All,297560.0,43.0,9.0
2020-03-11,Illinois,,Group,Banks,Below65,273055.0,44.0,
2020-03-11,Illinois,,Group,Beach,Above65,1460.0,47.0,
2020-03-11,Illinois,,Group,Beach,All,17491.0,71.0,24.0
2020-03-11,Illinois,,Group,Beach,Below65,16031.0,73.0,
2020-03-11,Illinois,,Group,Big Box Stores,Above65,56743.0,35.0,
2020-03-11,Illinois,,Group,Big Box Stores,All,789027.0,37.0,20.0
2020-03-11,Illinois,,Group,Big Box Stores,Below65,732284.0,37.0,
2020-03-11,Illinois,,Group,Bus,Above65,3657.0,35.0,
2020-03-11,Illinois,,Group,Bus,All,87509.0,50.0,10.0
2020-03-11,Illinois,,Group,Bus,Below65,83852.0,50.0,
2020-03-11,Illinois,,Group,Colleges & Universities,Above65,19540.0,79.0,
2020-03-11,Illinois,,Group,Colleges & Universities,All,665152.0,106.0,52.0
2020-03-11,Illinois,,Group,Colleges & Universities,Below65,645611.0,107.0,
2020-03-11,Illinois,,Group,Convenience Store,Above65,22252.0,30.0,
2020-03-11,Illinois,,Group,Convenience Store,All,368746.0,38.0,7.0
2020-03-11,Illinois,,Group,Convenience Store,Below65,346494.0,38.0,
2020-03-11,Illinois,,Group,Discount Stores,Above65,18673.0,27.0,
2020-03-11,Illinois,,Group,Discount Stores,All,265358.0,33.0,12.0
2020-03-11,Illinois,,Group,Discount Stores,Below65,246684.0,33.0,
2020-03-11,Illinois,,Group,Drug Store,Above65,44387.0,19.0,
2020-03-11,Illinois,,Group,Drug Store,All,547239.0,25.0,10.0
2020-03-11,Illinois,,Group,Drug Store,Below65,502852.0,25.0,
2020-03-11,Illinois,,Group,Events,Above65,485.0,56.0,
2020-03-11,Illinois,,Group,Events,All,7663.0,82.0,15.0
2020-03-11,Illinois,,Group,Events,Below65,7178.0,84.0,
2020-03-11,Illinois,,Group,Fast Food Restaurants,Above65,62404.0,27.0,
2020-03-11,Illinois,,Group,Fast Food Restaurants,All,973618.0,27.0,8.0
2020-03-11,Illinois,,Group,Fast Food Restaurants,Below65,911214.0,27.0,
2020-03-11,Illinois,,Group,Fitness Center,Above65,32437.0,71.0,
2020-03-11,Illinois,,Group,Fitness Center,All,522664.0,75.0,52.0
2020-03-11,Illinois,,Group,Fitness Center,Below65,490227.0,76.0,
2020-03-11,Illinois,,Group,Food,Above65,269470.0,48.0,
2020-03-11,Illinois,,Group,Food,All,3976575.0,52.0,17.0
2020-03-11,Illinois,,Group,Food,Below65,3707105.0,52.0,
2020-03-11,Illinois,,Group,Gas Stations,Above65,57284.0,25.0,
2020-03-11,Illinois,,Group,Gas Stations,All,975232.0,34.0,6.0
2020-03-11,Illinois,,Group,Gas Stations,Below65,917948.0,34.0,
2020-03-11,Illinois,,Group,Government,Above65,24161.0,66.0,
2020-03-11,Illinois,,Group,Government,All,390221.0,85.0,29.0
2020-03-11,Illinois,,Group,Government,Below65,366060.0,86.0,
2020-03-11,Illinois,,Group,Grocery,Above65,129451.0,30.0,
2020-03-11,Illinois,,Group,Grocery,All,1442438.0,32.0,16.0
2020-03-11,Illinois,,Group,Grocery,Below65,1312987.0,33.0,
2020-03-11,Illinois,,Group,Hardware Stores,Above65,35799.0,30.0,
2020-03-11,Illinois,,Group,Hardware Stores,All,387420.0,38.0,16.0
2020-03-11,Illinois,,Group,Hardware Stores,Below65,351621.0,39.0,
2020-03-11,Illinois,,Group,Hotel,Above65,14717.0,148.0,
2020-03-11,Illinois,,Group,Hotel,All,280644.0,188.0,40.0
2020-03-11,Illinois,,Group,Hotel,Below65,265926.0,190.0,
2020-03-11,Illinois,,Group,Light Rail Stations,Above65,1057.0,54.0,
2020-03-11,Illinois,,Group,Light Rail Stations,All,23376.0,79.0,16.0
2020-03-11,Illinois,,Group,Light Rail Stations,Below65,22319.0,80.0,
2020-03-11,Illinois,,Group,Medical,Above65,110971.0,77.0,
2020-03-11,Illinois,,Group,Medical,All,1129822.0,86.0,42.0
2020-03-11,Illinois,,Group,Medical,Below65,1018851.0,87.0,
2020-03-11,Illinois,,Group,Metro Stations,Above65,1153.0,31.0,
2020-03-11,Illinois,,Group,Metro Stations,All,46393.0,42.0,7.0
2020-03-11,Illinois,,Group,Metro Stations,Below65,45240.0,43.0,
2020-03-11,Illinois,,Group,Nightlife Spots,Above65,59964.0,70.0,
2020-03-11,Illinois,,Group,Nightlife Spots,All,1050179.0,82.0,38.0
2020-03-11,Illinois,,Group,Nightlife Spots,Below65,990216.0,83.0,
2020-03-11,Illinois,,Group,Office,Above65,28288.0,94.0,
2020-03-11,Illinois,,Group,Office,All,619253.0,127.0,43.0
2020-03-11,Illinois,,Group,Office,Below65,590965.0,129.0,
2020-03-11,Illinois,,Group,Outdoors & Recreation,Above65,77854.0,63.0,
2020-03-11,Illinois,,Group,Outdoors & Recreation,All,1129273.0,79.0,21.0
2020-03-11,Illinois,,Group,Outdoors & Recreation,Below65,1051419.0,80.0,
2020-03-11,Illinois,,Group,Professional & Other Places,Above65,79406.0,69.0,
2020-03-11,Illinois,,Group,Professional & Other Places,All,1421898.0,95.0,28.0
2020-03-11,Illinois,,Group,Professional & Other Places,Below65,1342492.0,97.0,
2020-03-11,Illinois,,Group,Residences,Above65,20832.0,73.0,
2020-03-11,Illinois,,Group,Residences,All,316521.0,93.0,20.0
2020-03-11,Illinois,,Group,Residences,Below65,295690.0,95.0,
2020-03-11,Illinois,,Group,School,Above65,46170.0,65.0,
2020-03-11,Illinois,,Group,School,All,1222759.0,114.0,27.0
2020-03-11,Illinois,,Group,School,Below65,1176589.0,116.0,
2020-03-11,Illinois,,Group,Shops & Services,Above65,247844.0,42.0,
2020-03-11,Illinois,,Group,Shops & Services,All,3126449.0,49.0,19.0
2020-03-11,Illinois,,Group,Shops & Services,Below65,2878605.0,50.0,
2020-03-11,Illinois,,Group,Spiritual Center,Above65,35406.0,69.0,
2020-03-11,Illinois,,Group,Spiritual Center,All,447568.0,77.0,22.0
2020-03-11,Illinois,,Group,Spiritual Center,Below65,412162.0,78.0,
2020-03-11,Illinois,,Group,Sports,Above65,22685.0,90.0,
2020-03-11,Illinois,,Group,Sports,All,278804.0,90.0,35.0
2020-03-11,Illinois,,Group,Sports,Below65,256119.0,91.0,
2020-03-11,Illinois,,Group,Travel & Transport,Above65,26566.0,54.0,
2020-03-11,Illinois,,Group,Travel & Transport,All,553272.0,57.0,11.0
2020-03-11,Illinois,,Group,Travel & Transport,Below65,526706.0,57.0,
2020-03-12,Illinois,,Group,Airport,Above65,23888.0,100.0,
2020-03-12,Illinois,,Group,Airport,All,637569.0,90.0,35.0
2020-03-12,Illinois,,Group,Airport,Below65,613681.0,89.0,
2020-03-12,Illinois,,Group,Alcohol,Above65,9287.0,39.0,
2020-03-12,Illinois,,Group,Alcohol,All,132784.0,43.0,10.0
2020-03-12,Illinois,,Group,Alcohol,Below65,123497.0,44.0,
2020-03-12,Illinois,,Group,Arts & Entertainment,Above65,28010.0,67.0,
2020-03-12,Illinois,,Group,Arts & Entertainment,All,502816.0,84.0,29.0
2020-03-12,Illinois,,Group,Arts & Entertainment,Below65,474806.0,85.0,
2020-03-12,Illinois,,Group,Banks,Above65,24256.0,42.0,
2020-03-12,Illinois,,Group,Banks,All,294119.0,42.0,9.0
2020-03-12,Illinois,,Group,Banks,Below65,269863.0,41.0,
2020-03-12,Illinois,,Group,Beach,Above65,1001.0,32.0,
2020-03-12,Illinois,,Group,Beach,All,17422.0,62.0,20.0
2020-03-12,Illinois,,Group,Beach,Below65,16421.0,64.0,
2020-03-12,Illinois,,Group,Big Box Stores,Above65,65099.0,34.0,
2020-03-12,Illinois,,Group,Big Box Stores,All,947126.0,36.0,22.0
2020-03-12,Illinois,,Group,Big Box Stores,Below65,882027.0,36.0,
2020-03-12,Illinois,,Group,Bus,Above65,3731.0,31.0,
2020-03-12,Illinois,,Group,Bus,All,83498.0,48.0,10.0
2020-03-12,Illinois,,Group,Bus,Below65,79768.0,49.0,
2020-03-12,Illinois,,Group,Colleges & Universities,Above65,17393.0,82.0,
2020-03-12,Illinois,,Group,Colleges & Universities,All,621517.0,109.0,49.0
2020-03-12,Illinois,,Group,Colleges & Universities,Below65,604125.0,110.0,
2020-03-12,Illinois,,Group,Convenience Store,Above65,21314.0,38.0,
2020-03-12,Illinois,,Group,Convenience Store,All,384003.0,39.0,7.0
2020-03-12,Illinois,,Group,Convenience Store,Below65,362689.0,39.0,
2020-03-12,Illinois,,Group,Discount Stores,Above65,20009.0,27.0,
2020-03-12,Illinois,,Group,Discount Stores,All,300833.0,30.0,12.0
2020-03-12,Illinois,,Group,Discount Stores,Below65,280824.0,30.0,
2020-03-12,Illinois,,Group,Drug Store,Above65,49323.0,22.0,
2020-03-12,Illinois,,Group,Drug Store,All,611990.0,24.0,10.0
2020-03-12,Illinois,,Group,Drug Store,Below65,562667.0,24.0,
2020-03-12,Illinois,,Group,Events,Above65,658.0,59.0,
2020-03-12,Illinois,,Group,Events,All,7190.0,97.0,28.0
2020-03-12,Illinois,,Group,Events,Below65,6531.0,101.0,
2020-03-12,Illinois,,Group,Fast Food Restaurants,Above65,56790.0,27.0,
2020-03-12,Illinois,,Group,Fast Food Restaurants,All,986196.0,27.0,8.0
2020-03-12,Illinois,,Group,Fast Food Restaurants,Below65,929406.0,27.0,
2020-03-12,Illinois,,Group,Fitness Center,Above65,30047.0,71.0,
2020-03-12,Illinois,,Group,Fitness Center,All,485011.0,75.0,51.0
2020-03-12,Illinois,,Group,Fitness Center,Below65,454963.0,75.0,
2020-03-12,Illinois,,Group,Food,Above65,255605.0,45.0,
2020-03-12,Illinois,,Group,Food,All,4002232.0,51.0,17.0
2020-03-12,Illinois,,Group,Food,Below65,3746626.0,51.0,
2020-03-12,Illinois,,Group,Gas Stations,Above65,63407.0,28.0,
2020-03-12,Illinois,,Group,Gas Stations,All,1049561.0,33.0,6.0
2020-03-12,Illinois,,Group,Gas Stations,Below65,986154.0,33.0,
2020-03-12,Illinois,,Group,Government,Above65,24947.0,61.0,
2020-03-12,Illinois,,Group,Government,All,381703.0,83.0,27.0
2020-03-12,Illinois,,Group,Government,Below65,356756.0,84.0,
2020-03-12,Illinois,,Group,Grocery,Above65,157607.0,31.0,
2020-03-12,Illinois,,Group,Grocery,All,1718861.0,33.0,18.0
2020-03-12,Illinois,,Group,Grocery,Below65,1561254.0,33.0,
2020-03-12,Illinois,,Group,Hardware Stores,Above65,40082.0,36.0,
2020-03-12,Illinois,,Group,Hardware Stores,All,436810.0,37.0,15.0
2020-03-12,Illinois,,Group,Hardware Stores,Below65,396728.0,37.0,
2020-03-12,Illinois,,Group,Hotel,Above65,14248.0,127.0,
2020-03-12,Illinois,,Group,Hotel,All,284300.0,179.0,35.0
2020-03-12,Illinois,,Group,Hotel,Below65,270052.0,182.0,
2020-03-12,Illinois,,Group,Light Rail Stations,Above65,1041.0,44.0,
2020-03-12,Illinois,,Group,Light Rail Stations,All,21316.0,67.0,14.0
2020-03-12,Illinois,,Group,Light Rail Stations,Below65,20275.0,68.0,
2020-03-12,Illinois,,Group,Medical,Above65,109159.0,75.0,
2020-03-12,Illinois,,Group,Medical,All,1127439.0,85.0,42.0
2020-03-12,Illinois,,Group,Medical,Below65,1018280.0,87.0,
2020-03-12,Illinois,,Group,Metro Stations,Above65,983.0,30.0,
2020-03-12,Illinois,,Group,Metro Stations,All,40443.0,32.0,7.0
2020-03-12,Illinois,,Group,Metro Stations,Below65,39461.0,32.0,
2020-03-12,Illinois,,Group,Nightlife Spots,Above65,60936.0,70.0,
2020-03-12,Illinois,,Group,Nightlife Spots,All,1070189.0,84.0,39.0
2020-03-12,Illinois,,Group,Nightlife Spots,Below65,1009252.0,85.0,
2020-03-12,Illinois,,Group,Office,Above65,28424.0,83.0,
2020-03-12,Illinois,,Group,Office,All,590345.0,123.0,39.0
2020-03-12,Illinois,,Group,Office,Below65,561921.0,125.0,
2020-03-12,Illinois,,Group,Outdoors & Recreation,Above65,74170.0,70.0,
2020-03-12,Illinois,,Group,Outdoors & Recreation,All,1161770.0,80.0,23.0
2020-03-12,Illinois,,Group,Outdoors & Recreation,Below65,1087600.0,80.0,
2020-03-12,Illinois,,Group,Professional & Other Places,Above65,79086.0,64.0,
2020-03-12,Illinois,,Group,Professional & Other Places,All,1408826.0,90.0,25.0
2020-03-12,Illinois,,Group,Professional & Other Places,Below65,1329740.0,92.0,
2020-03-12,Illinois,,Group,Residences,Above65,18456.0,72.0,
2020-03-12,Illinois,,Group,Residences,All,307005.0,97.0,20.0
2020-03-12,Illinois,,Group,Residences,Below65,288549.0,99.0,
2020-03-12,Illinois,,Group,School,Above65,45041.0,71.0,
2020-03-12,Illinois,,Group,School,All,1237245.0,112.0,27.0
2020-03-12,Illinois,,Group,School,Below65,1192204.0,114.0,
2020-03-12,Illinois,,Group,Shops & Services,Above65,243534.0,40.0,
2020-03-12,Illinois,,Group,Shops & Services,All,3200596.0,48.0,18.0
2020-03-12,Illinois,,Group,Shops & Services,Below65,2957063.0,48.0,
2020-03-12,Illinois,,Group,Spiritual Center,Above65,32374.0,79.0,
2020-03-12,Illinois,,Group,Spiritual Center,All,456742.0,79.0,25.0
2020-03-12,Illinois,,Group,Spiritual Center,Below65,424368.0,79.0,
2020-03-12,Illinois,,Group,Sports,Above65,23774.0,89.0,
2020-03-12,Illinois,,Group,Sports,All,286064.0,92.0,33.0
2020-03-12,Illinois,,Group,Sports,Below65,262291.0,92.0,
2020-03-12,Illinois,,Group,Travel & Transport,Above65,21255.0,44.0,
2020-03-12,Illinois,,Group,Travel & Transport,All,528258.0,57.0,11.0
2020-03-12,Illinois,,Group,Travel & Transport,Below65,507003.0,58.0,
2020-03-13,Illinois,,Group,Airport,Above65,20327.0,94.0,
2020-03-13,Illinois,,Group,Airport,All,627112.0,94.0,36.0
2020-03-13,Illinois,,Group,Airport,Below65,606785.0,94.0,
2020-03-13,Illinois,,Group,Alcohol,Above65,13007.0,35.0,
2020-03-13,Illinois,,Group,Alcohol,All,188235.0,35.0,9.0
2020-03-13,Illinois,,Group,Alcohol,Below65,175228.0,35.0,
2020-03-13,Illinois,,Group,Arts & Entertainment,Above65,28544.0,71.0,
2020-03-13,Illinois,,Group,Arts & Entertainment,All,512353.0,80.0,26.0
2020-03-13,Illinois,,Group,Arts & Entertainment,Below65,483809.0,81.0,
2020-03-13,Illinois,,Group,Banks,Above65,24565.0,26.0,
2020-03-13,Illinois,,Group,Banks,All,379666.0,33.0,7.0
2020-03-13,Illinois,,Group,Banks,Below65,355101.0,33.0,
2020-03-13,Illinois,,Group,Beach,Above65,1543.0,50.0,
2020-03-13,Illinois,,Group,Beach,All,23496.0,74.0,18.0
2020-03-13,Illinois,,Group,Beach,Below65,21953.0,76.0,
2020-03-13,Illinois,,Group,Big Box Stores,Above65,64875.0,35.0,
2020-03-13,Illinois,,Group,Big Box Stores,All,1113315.0,36.0,23.0
2020-03-13,Illinois,,Group,Big Box Stores,Below65,1048440.0,36.0,
2020-03-13,Illinois,,Group,Bus,Above65,4645.0,34.0,
2020-03-13,Illinois,,Group,Bus,All,89929.0,51.0,10.0
2020-03-13,Illinois,,Group,Bus,Below65,85284.0,52.0,
2020-03-13,Illinois,,Group,Colleges & Universities,Above65,15111.0,63.0,
2020-03-13,Illinois,,Group,Colleges & Universities,All,498454.0,90.0,30.0
2020-03-13,Illinois,,Group,Colleges & Universities,Below65,483344.0,91.0,
2020-03-13,Illinois,,Group,Convenience Store,Above65,22934.0,26.0,
2020-03-13,Illinois,,Group,Convenience Store,All,429458.0,34.0,6.0
2020-03-13,Illinois,,Group,Convenience Store,Below65,406524.0,34.0,
2020-03-13,Illinois,,Group,Discount Stores,Above65,23753.0,19.0,
2020-03-13,Illinois,,Group,Discount Stores,All,370724.0,30.0,12.0
2020-03-13,Illinois,,Group,Discount Stores,Below65,346970.0,31.0,
2020-03-13,Illinois,,Group,Drug Store,Above65,58186.0,22.0,
2020-03-13,Illinois,,Group,Drug Store,All,752318.0,23.0,10.0
2020-03-13,Illinois,,Group,Drug Store,Below65,694132.0,24.0,
2020-03-13,Illinois,,Group,Events,Above65,400.0,57.0,
2020-03-13,Illinois,,Group,Events,All,7163.0,53.0,13.0
2020-03-13,Illinois,,Group,Events,Below65,6764.0,52.0,
2020-03-13,Illinois,,Group,Fast Food Restaurants,Above65,67523.0,27.0,
2020-03-13,Illinois,,Group,Fast Food Restaurants,All,1103822.0,25.0,8.0
2020-03-13,Illinois,,Group,Fast Food Restaurants,Below65,1036300.0,24.0,
2020-03-13,Illinois,,Group,Fitness Center,Above65,29901.0,66.0,
2020-03-13,Illinois,,Group,Fitness Center,All,454866.0,72.0,46.0
2020-03-13,Illinois,,Group,Fitness Center,Below65,424966.0,72.0,
2020-03-13,Illinois,,Group,Food,Above65,275789.0,46.0,
2020-03-13,Illinois,,Group,Food,All,4464013.0,49.0,16.0
2020-03-13,Illinois,,Group,Food,Below65,4188224.0,49.0,
2020-03-13,Illinois,,Group,Gas Stations,Above65,67712.0,23.0,
2020-03-13,Illinois,,Group,Gas Stations,All,1202055.0,52.0,6.0
2020-03-13,Illinois,,Group,Gas Stations,Below65,1134342.0,54.0,
2020-03-13,Illinois,,Group,Government,Above65,24260.0,56.0,
2020-03-13,Illinois,,Group,Government,All,382995.0,77.0,24.0
2020-03-13,Illinois,,Group,Government,Below65,358735.0,79.0,
2020-03-13,Illinois,,Group,Grocery,Above65,190870.0,33.0,
2020-03-13,Illinois,,Group,Grocery,All,2279273.0,34.0,21.0
2020-03-13,Illinois,,Group,Grocery,Below65,2088403.0,34.0,
2020-03-13,Illinois,,Group,Gun Shops,Above65,274.0,37.0,
2020-03-13,Illinois,,Group,Gun Shops,All,5641.0,53.0,19.0
2020-03-13,Illinois,,Group,Gun Shops,Below65,5368.0,54.0,
2020-03-13,Illinois,,Group,Hardware Stores,Above65,42371.0,32.0,
2020-03-13,Illinois,,Group,Hardware Stores,All,510431.0,33.0,14.0
2020-03-13,Illinois,,Group,Hardware Stores,Below65,468060.0,33.0,
2020-03-13,Illinois,,Group,Hotel,Above65,11752.0,178.0,
2020-03-13,Illinois,,Group,Hotel,All,278088.0,180.0,38.0
2020-03-13,Illinois,,Group,Hotel,Below65,266336.0,180.0,
2020-03-13,Illinois,,Group,Light Rail Stations,Above65,1508.0,52.0,
2020-03-13,Illinois,,Group,Light Rail Stations,All,24952.0,53.0,14.0
2020-03-13,Illinois,,Group,Light Rail Stations,Below65,23444.0,54.0,
2020-03-13,Illinois,,Group,Medical,Above65,86045.0,69.0,
2020-03-13,Illinois,,Group,Medical,All,994041.0,81.0,37.0
2020-03-13,Illinois,,Group,Medical,Below65,907996.0,82.0,
2020-03-13,Illinois,,Group,Metro Stations,Above65,657.0,70.0,
2020-03-13,Illinois,,Group,Metro Stations,All,41271.0,46.0,8.0
